,text,created_at,date,trade_war,dax_close,dax_return,dax_op,usa_close,usa_return,usa_op,Date,china_close,china_return,china_op
7180,Met with @RepCummings today at the @WhiteHouse. Great discussion!,03-08-2017 23:50:25,2017-03-08,False,11967.30957,0.009775981999999999,1,2362.97998,-0.22894451300000002,0,08-03-2017,3240.665039,-0.053722522,0
7181,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,03-08-2017 12:11:25,2017-03-08,False,11967.30957,0.009775981999999999,1,2362.97998,-0.22894451300000002,0,08-03-2017,3240.665039,-0.053722522,0
7182,On International Women's Day join me in honoring the critical role of women here in America &amp; around the world.,03-08-2017 11:13:44,2017-03-08,False,11967.30957,0.009775981999999999,1,2362.97998,-0.22894451300000002,0,08-03-2017,3240.665039,-0.053722522,0
7183,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,03-08-2017 11:12:39,2017-03-08,False,11967.30957,0.009775981999999999,1,2362.97998,-0.22894451300000002,0,08-03-2017,3240.665039,-0.053722522,0
7184,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,03-08-2017 00:14:30,2017-03-08,False,11967.30957,0.009775981999999999,1,2362.97998,-0.22894451300000002,0,08-03-2017,3240.665039,-0.053722522,0
7185,Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great and getting major things done!,03-07-2017 14:14:03,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7186,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,03-07-2017 13:46:28,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7187,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,03-07-2017 13:41:58,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7188,"For eight years Russia ""ran over"" President Obama got stronger and stronger picked-off Crimea and added missiles. Weak! @foxandfriends",03-07-2017 13:13:20,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7189,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,03-07-2017 12:13:59,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7190,122 vicious prisoners released by the Obama Administration from Gitmo have returned to the battlefield. Just another terrible decision!,03-07-2017 12:04:13,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7191,Thank you to @exxonmobil for your $20 billion investment that is creating more than 45000 manufacturing &amp; construction jobs in the USA!,03-07-2017 03:50:49,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7192,Buy American &amp; hire American are the principles at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil.,03-07-2017 03:49:54,2017-03-07,False,11966.13965,0.064676305,1,2368.389893,-0.29218863100000003,0,07-03-2017,3242.4060059999997,0.26338586199999997,1
7193,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,03-06-2017 23:49:53,2017-03-06,False,11958.40039,-0.57666543,0,2375.310059,-0.328801622,0,06-03-2017,3233.865967,0.480970923,1
7194,45000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again America!,03-06-2017 21:22:15,2017-03-06,False,11958.40039,-0.57666543,0,2375.310059,-0.328801622,0,06-03-2017,3233.865967,0.480970923,1
7195,Buy American &amp; hire American are the principals at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil.,03-06-2017 21:21:32,2017-03-06,False,11958.40039,-0.57666543,0,2375.310059,-0.328801622,0,06-03-2017,3233.865967,0.480970923,1
7196,'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'https://t.co/adBzWhtq8S,03-06-2017 21:19:04,2017-03-06,False,11958.40039,-0.57666543,0,2375.310059,-0.328801622,0,06-03-2017,3233.865967,0.480970923,1
7197,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,03-03-2017 22:13:10,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7198,I hereby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,03-03-2017 21:02:23,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7199,I hearby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,03-03-2017 20:49:53,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7200,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,03-03-2017 20:48:21,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7201,I hear by demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,03-03-2017 20:47:30,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7202,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,03-03-2017 17:54:30,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7203,Weekly AddressJoin me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp,03-03-2017 16:41:55,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7204,It is so pathetic that the Dems have still not approved my full Cabinet.,03-03-2017 12:19:12,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7205,Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! @foxandfriends,03-03-2017 12:00:39,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7206,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",03-03-2017 02:38:48,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7207,...to win. The Democrats are overplaying their hand. They lost the election and now they have lost their grip on reality. The real story...,03-03-2017 02:35:33,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7208,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,03-03-2017 02:27:29,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7209,Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately but it was clearly not....,03-03-2017 02:22:49,2017-03-03,False,12027.36035,-0.267805737,0,2383.1201170000004,0.050362338,1,03-03-2017,3218.3120120000003,-0.364043758,0
7210,Since November 8th Election Day the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!,03-02-2017 11:00:41,2017-03-02,False,12059.57031,-0.063187301,0,2381.919922,-0.589442108,0,02-03-2017,3230.028076,-0.523401209,0
7211,THANK YOU!,03-01-2017 13:38:44,2017-03-01,False,12067.19043,1.9290345619999998,1,2395.959961,1.3489402380000002,1,01-03-2017,3246.934082,0.160187176,1
7212,#JointSession #MAGA🇺🇸https://t.co/RDO6Jt2pip,03-01-2017 01:42:16,2017-03-01,False,12067.19043,1.9290345619999998,1,2395.959961,1.3489402380000002,1,01-03-2017,3246.934082,0.160187176,1
7213,Join me live at 9:00 P.M. #JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU,03-01-2017 01:30:49,2017-03-01,False,12067.19043,1.9290345619999998,1,2395.959961,1.3489402380000002,1,01-03-2017,3246.934082,0.160187176,1
7214,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,02-28-2017 02:43:03,2017-02-28,False,11834.41016,0.09920421800000001,1,2363.639893,-0.258504141,0,28-02-2017,3241.73291,0.403271903,1
7215,GOP now viewed more favorably than Dems in Trump era (per NBC/WSJ poll) via @HotlineJosh:https://t.co/Soebxtg2Zd,02-27-2017 21:48:21,2017-02-27,False,11822.66992,0.157660233,1,2369.75,0.10169477800000001,1,27-02-2017,3228.659912,-0.767290259,0
7216,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,02-27-2017 17:06:23,2017-02-27,False,11822.66992,0.157660233,1,2369.75,0.10169477800000001,1,27-02-2017,3228.659912,-0.767290259,0
7217,Trump vows to fight 'epidemic' of human trafficking https://t.co/oDLZ2NdrtA,02-24-2017 17:04:19,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7218,Going to CPAC!,02-24-2017 13:49:27,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7219,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,02-24-2017 12:36:34,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7220,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",02-24-2017 12:31:49,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7221,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,02-24-2017 00:06:44,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7222,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,02-24-2017 00:01:40,2017-02-24,False,11804.030270000001,-1.218226332,0,2367.340088,0.149113725,1,24-02-2017,3253.433105,0.063259484,1
7223,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,02-23-2017 22:53:45,2017-02-23,False,11947.83008,-0.424845061,0,2363.810059,0.041881157,1,23-02-2017,3251.375,-0.302734013,0
7224,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,02-22-2017 12:50:56,2017-02-22,True,11998.58984,0.259193875,1,2362.820068,-0.10833728,0,22-02-2017,3261.218018,0.24199823399999998,1
7225,One thing I will say about Rep. Keith Ellison in his fight to lead the DNC is that he was the one who predicted early that I would win!,02-22-2017 12:20:40,2017-02-22,False,11998.58984,0.259193875,1,2362.820068,-0.10833728,0,22-02-2017,3261.218018,0.24199823399999998,1
7226,The so-called angry crowds in home districts of some Republicans are actually in numerous cases planned out by liberal activists. Sad!,02-21-2017 23:23:13,2017-02-21,False,11967.49023,1.168750626,1,2365.3798829999996,0.6011707079999999,1,21-02-2017,3253.325928,0.410810054,1
7227,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,02-21-2017 20:46:42,2017-02-21,False,11967.49023,1.168750626,1,2365.3798829999996,0.6011707079999999,1,21-02-2017,3253.325928,0.410810054,1
7228,Congratulations to our new National Security Advisor General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv,02-21-2017 00:38:40,2017-02-21,False,11967.49023,1.168750626,1,2365.3798829999996,0.6011707079999999,1,21-02-2017,3253.325928,0.410810054,1
7229,One of the most effective press conferences I've ever seen! says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest,02-17-2017 23:15:56,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7230,The FAKE NEWS media (failing @nytimes @NBCNews @ABC @CBS @CNN) is not my enemy it is the enemy of the American People!,02-17-2017 21:48:22,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7231,The FAKE NEWS media (failing @nytimes @CNN @NBCNews and many more)    is not my enemy it is the enemy of the American people. SICK!,02-17-2017 21:32:29,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7232,Join me at 11:00am:Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM,02-17-2017 15:34:14,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7233,General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.,02-17-2017 13:16:22,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7234,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,02-17-2017 11:43:10,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7235,Going to Charleston South Carolina in order to spend time with Boeing and talk jobs! Look forward to it.,02-17-2017 11:38:20,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7236,Despite the long delays by the Democrats in finally approving Dr. Tom Price the repeal and replacement of ObamaCare is moving fast!,02-17-2017 10:13:32,2017-02-17,False,11757.01953,-0.0018772020000000001,0,2351.159912,0.167574353,1,17-02-2017,3202.075928,-0.86012926,0
7237,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,02-16-2017 23:44:54,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7238,The Democrats had to come up with a story as to why they lost the election and so badly (306) so they made up a story - RUSSIA. Fake news!,02-16-2017 14:39:52,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7239,"FAKE NEWS media which makes up stories and ""sources"" is far more effective than the discredited Democrats - but they are fading fast!",02-16-2017 14:10:49,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7240,The spotlight has finally been put on the low-life leakers! They will be caught!,02-16-2017 12:02:59,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7241,Leaking and even illegal classified leaking has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!,02-16-2017 11:58:43,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7242,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,02-16-2017 11:34:46,2017-02-16,False,11757.24023,-0.312058385,0,2347.219971,-0.086486526,0,16-02-2017,3229.61792,0.514978441,1
7243,Venezuela should allow Leopoldo Lopez a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN,02-15-2017 23:59:26,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7244,Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv,02-15-2017 21:34:05,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7245,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!Tickets:… https://t.co/OigfXFECPp,02-15-2017 19:45:16,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7246,Welcome to the United States @IsraeliPM Benjamin &amp; Sara!#ICYMI🇺🇸🇮🇱Joint Press Conference: https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP,02-15-2017 19:17:59,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7247,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,02-15-2017 16:34:27,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7248,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",02-15-2017 13:13:10,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7249,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,02-15-2017 12:42:20,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7250,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",02-15-2017 12:28:37,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7251,Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,02-15-2017 12:19:18,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7252,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,02-15-2017 12:08:12,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7253,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,02-15-2017 11:40:32,2017-02-15,False,11793.92969,0.187555112,1,2349.25,0.496750963,1,15-02-2017,3212.986084,-0.153810034,0
7254,Obamacare continues to fail. Humana to pull out in 2018. Will repeal replace &amp; save healthcare for ALL Americans. https://t.co/glWEQ0lNR4,02-14-2017 22:50:33,2017-02-14,False,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7255,'Remarks by President Trump at Signing of H.J. Resolution 41'https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br,02-14-2017 21:48:10,2017-02-14,False,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7256,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,02-14-2017 20:21:59,2017-02-14,False,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7257,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,02-14-2017 14:28:54,2017-02-14,True,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7258,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,02-14-2017 03:30:45,2017-02-14,False,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7259,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,02-14-2017 02:57:05,2017-02-14,False,11771.80957,-0.022257564,0,2337.580078,0.39913404799999996,1,14-02-2017,3217.927979,0.03383755,1
7260,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6,02-13-2017 18:50:57,2017-02-13,True,11774.42969,0.912655337,1,2328.25,0.521846967,1,13-02-2017,3216.839111,0.6260846529999999,1
7261,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,02-13-2017 16:59:06,2017-02-13,False,11774.42969,0.912655337,1,2328.25,0.521846967,1,13-02-2017,3216.839111,0.6260846529999999,1
7262,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,02-13-2017 15:53:08,2017-02-13,True,11774.42969,0.912655337,1,2328.25,0.521846967,1,13-02-2017,3216.839111,0.6260846529999999,1
7263,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,02-10-2017 23:24:51,2017-02-10,False,11666.969729999999,0.206646418,1,2316.100098,0.355337881,1,10-02-2017,3196.698975,0.422936914,1
7264,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",02-10-2017 13:35:50,2017-02-10,False,11666.969729999999,0.206646418,1,2316.100098,0.355337881,1,10-02-2017,3196.698975,0.422936914,1
7265,"LAWFARE: ""Remarkably in the entire opinion the panel did not bother even to cite this (the) statute."" A disgraceful decision!",02-10-2017 13:15:27,2017-02-10,False,11666.969729999999,0.206646418,1,2316.100098,0.355337881,1,10-02-2017,3196.698975,0.422936914,1
7266,SEE YOU IN COURT THE SECURITY OF OUR NATION IS AT STAKE!,02-09-2017 23:35:49,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7267,Join us live in the Oval Office for the swearing in of our new Attorney General @SenatorSessions!LIVE:… https://t.co/QeW6vjog4A,02-09-2017 15:58:01,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7268,"..Ryan died on a winning mission ( according to General Mattis) not a ""failure."" Time for the U.S. to get smart and start winning again!",02-09-2017 13:52:31,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7269,...long he doesn't know how to win anymore just look at the mess our country is in - bogged down in conflict all over the place. Our hero..,02-09-2017 13:31:59,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7270,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,02-09-2017 13:26:07,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7271,"Chris Cuomo in his interview with Sen. Blumenthal never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",02-09-2017 13:19:08,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7272,Sen.Richard Blumenthal who never fought in Vietnam when he said for years he had (major lie)now misrepresents what Judge Gorsuch told him?,02-09-2017 11:57:59,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7273,Congratulations to our new Attorney General @SenatorSessions! https://t.co/e0buP1K83z,02-09-2017 01:05:53,2017-02-09,False,11642.86035,0.854433241,1,2307.8701170000004,0.57196438,1,09-02-2017,3183.178955,0.508831619,1
7274,'Trump administration seen as more truthful than news media'https://t.co/6LmsR5JOSW,02-08-2017 22:07:18,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7275,'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10000 people in 10 countries...https://t.co/KWsIWhtC9o,02-08-2017 21:46:14,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7276,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,02-08-2017 19:39:51,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7277,Thank you Brian Krzanich CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ,02-08-2017 19:22:33,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7278,Big increase in traffic into our country from certain areas while our people are far more vulnerable as we wait for what should be EASY D!,02-08-2017 17:41:09,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7279,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,02-08-2017 15:54:01,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7280,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,02-08-2017 15:51:01,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7281,Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,02-08-2017 15:23:29,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7282,I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible dangerous and wrong decision.......,02-08-2017 13:04:47,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7283,If the U.S. does not win this case as it so obviously should we can never have the security and safety to which we are entitled. Politics!,02-08-2017 12:03:18,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7284,It is a disgrace that my full Cabinet is still not in place the longest such delay in the history of our country. Obstruction by Democrats!,02-08-2017 01:04:00,2017-02-08,False,11543.37988,-0.052502361,0,2294.669922,0.069284213,1,08-02-2017,3166.981934,0.438715575,1
7285,An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,02-07-2017 16:25:13,2017-02-07,False,11549.44043,0.34287882799999997,1,2293.080078,0.022677751,1,07-02-2017,3153.087891,-0.123561288,0
7286,I don't know Putin have no deals in Russia and the haters are going crazy - yet Obama can make a deal with Iran #1 in terror no problem!,02-07-2017 12:11:29,2017-02-07,True,11549.44043,0.34287882799999997,1,2293.080078,0.022677751,1,07-02-2017,3153.087891,-0.123561288,0
7287,I don't know Putin have no deals in Russia and the haters are going crazy - yet Obama can make a deal with Iran #1in terror no problem!,02-07-2017 12:04:01,2017-02-07,True,11549.44043,0.34287882799999997,1,2293.080078,0.022677751,1,07-02-2017,3153.087891,-0.123561288,0
7288,The threat from radical Islamic terrorism is very real just look at what is happening in Europe and the Middle-East. Courts must act fast!,02-07-2017 02:49:28,2017-02-07,False,11549.44043,0.34287882799999997,1,2293.080078,0.022677751,1,07-02-2017,3153.087891,-0.123561288,0
7289,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,02-07-2017 02:33:55,2017-02-07,False,11549.44043,0.34287882799999997,1,2293.080078,0.022677751,1,07-02-2017,3153.087891,-0.123561288,0
